,rating,review_text,title;;
"1,['3.0 out of 5 stars'],""[""""It was a good deal more pink than I expected and doesn't quite look right with my skin-tone unless I mix it with other colors.  It wears pretty well though and only has to be touched up after a meal.""""]"",['Color was off - a little too pink']";;
2,['1.0 out of 5 stars'],['The lip wand is awful and the color is too pink'],['One Star'];;
3,['5.0 out of 5 stars'],['I love these glosses. Everyone compliments me when I wear them! It goes on the perfect thickness and I love the matte.'],['Buy These!'];;
"4,['2.0 out of 5 stars'],""[""""Was super excited about this lipstick but it just doesn't stay on. It comes off and smears so easily""""]"",""[""""Was super excited about this lipstick but it just doesn't stay ...""""]""";;
"5,['3.0 out of 5 stars'],""['This is an interesting formula. I think it does cling to dry patches, but it is more forgiving than a traditional matte liquid lipstick.']"",['This is an interesting formula. I think it does ...']";;
6,['5.0 out of 5 stars'],['Would love a lighter shade!  I hope they never get rid of this product!  I would use this the rest of my life!  The application is amazing!!'],['In love with this product!'];;
7,['3.0 out of 5 stars'],['I like the Infallible line of lipstick but not this color. The color was not what I expected.'],['Good Product'];;
"8,['3.0 out of 5 stars'],""[""""Beautiful color, but it doesn't dry down so the product moves around your lips and smears easily.""""]"",['Not a normal liquid lipstick.']";;
"9,['3.0 out of 5 stars'],""['Not as good as some other mattes I have. The color was as expected, but expect to reapply this regularly.']"",""[""""Doesn't stay as long as other mattes""""]""";;
"0,['5.0 out of 5 stars'],""['Good color, more pink than I expected given the pictures/description online.']"",['Good color']";;
1,['4.0 out of 5 stars'],['good'],['good'];;
"2,['1.0 out of 5 stars'],""['it is NOT brand new, someone tried it.', 'The seal is open When I received , and lip color is on edge of bottle.......']"",['Open box product']";;
"3,['1.0 out of 5 stars'],""[""""These arrived unsealed. I'm very disappointed.""""]"",""[""""I'm very disappointed.""""]""";;
4,['5.0 out of 5 stars'],['Love every color and the texture is perfect!'],['Five Stars'];;
5,['4.0 out of 5 stars'],['The color is matte. Not what I was expected. But looks very nice!'],['But looks very nice!'];;
6,['1.0 out of 5 stars'],['The color of the product in real life compared to the advertised photos were significantly different. When the product arrived it was much more pink than the picture online. I will not be able to use the product.'],['Color did not resemble advertised photos-too pink'];;
7,['1.0 out of 5 stars'],['I thought this was supposed to last all day and instead it lasted about an hour maybe. The color was way different than I thought. The only positive is it has a nice scent. Wish o could my money back though.'],['Let down'];;
8,['5.0 out of 5 stars'],['Love it!'],['Five Stars'];;
"9,['5.0 out of 5 stars'],""['I have more than 40 lip colors, most of them are high-end. This is one of my favorites! Cannot wait to get a new one!']"",""['I have more than 40 lip colors, most of ...']""";;
0,['5.0 out of 5 stars'],['I am impressed with how long the color lasts!'],['Five Stars'];;
1,['5.0 out of 5 stars'],['Love it.'],['Five Stars'];;
2,['4.0 out of 5 stars'],['stays on until you eat. good value.'],['good value.'];;
3,['4.0 out of 5 stars'],['Like the texture and color.!'],['Four Stars'];;
4,['5.0 out of 5 stars'],['Fantastic'],['Love it'];;
5,['5.0 out of 5 stars'],['Love'],['Nice colour'];;
"6,['3.0 out of 5 stars'],""[""""I love the way it goes on.  I also love the color.  But,  it doesn't stay on like it advertises.""""]"",['I love the way it goes on']";;
7,['4.0 out of 5 stars'],['Beautiful color!'],['Four Stars'];;
8,['1.0 out of 5 stars'],['Horrible color. I should know better than to buy online before testing in person.'],['One Star'];;
9,['5.0 out of 5 stars'],['Great color'],['Five Stars'];;
0,['5.0 out of 5 stars'],['Love it! The color stays on my lips for a long time.'],['I love it!'];;
"1,['5.0 out of 5 stars'],""['Nice, smooth matte lip color.']"",['Five Stars']";;
2,['5.0 out of 5 stars'],['Smells like a kind of berry'],['Five Stars'];;
"3,['5.0 out of 5 stars'],""['I absolutely love this shade. It\'s a tad darker than I had expected but it\'s such a beautiful nude shade. It applies SO smoothly, and it isn\'t sticky like a lot of glosses.. it\'s not exactly matte since it IS a gloss but if you want an easy to apply, nice feeling """"matte"""" then this is perfect for you. It does transfer, but unlike a lot of matte lip products it doesn\'t dry your lips or get cakey feeling. It wears off evenly so you can easily reapply.']"",['Love this line!']";;
4,['5.0 out of 5 stars'],['great product'],['Five Stars'];;
5,['3.0 out of 5 stars'],['the color was much brighter than the picture but very nice to apply'],['... color was much brighter than the picture but very nice to'];;
6,['5.0 out of 5 stars'],['Love the color and the applicator. Goes on smooth.  You can reapply but not necessary.'],['Five Stars'];;
"7,['2.0 out of 5 stars'],""['Got Rebel Rose, much lighter than the picture.']"",['Two Stars']";;
"8,['5.0 out of 5 stars'],""['Goes on like gloss but finishes as matte. Does not dry my lips. And talk about color pigment, the color really has staying power!']"",""['Lots of color, not glossy']""";;
9,['5.0 out of 5 stars'],['Smooth & Flawless Look👄 Also long lasting'],['Five Stars'];;
0,['2.0 out of 5 stars'],['VERY bright'],['Two Stars'];;
1,['5.0 out of 5 stars'],['Love the color!'],['Five Stars'];;
2,['5.0 out of 5 stars'],['Excelent'],['Five Stars'];;
3,['5.0 out of 5 stars'],['Exelent'],['Five Stars'];;
4,['5.0 out of 5 stars'],['the color is beautiful'],['Five Stars'];;
"5,['3.0 out of 5 stars'],""[""""Color is much darker than shown. Sadly, it doesn't work with my pale complexion. Smells good and glides on nicely, but it does smear easily and doesn't dry as fast as a matte should.""""]"",['Smells good and glides on nicely']";;
6,['5.0 out of 5 stars'],['I love this color!'],['Five Stars'];;
7,['5.0 out of 5 stars'],['Great Product!'],['Love it!'];;
8,['3.0 out of 5 stars'],['Messy'],['Not long lasting'];;
"9,['4.0 out of 5 stars'],""['Nice, i love it.']"",['Four Stars']";;
0,['4.0 out of 5 stars'],['I like the color!'],['Four Stars'];;
1,['2.0 out of 5 stars'],['this color make my mouth like a fake one'],['Two Stars'];;
2,['3.0 out of 5 stars'],['not the color I was expecting - too dark for me.'],['Three Stars'];;
3,['1.0 out of 5 stars'],['Keep your money!'],['One Star'];;
4,['5.0 out of 5 stars'],['Good'],['Five Stars'];;
"5,['5.0 out of 5 stars'],""[""""The name of this lipstick is so misleading, it's not matte at all. Matte implies that it's dry and will probably last for hours. This lipstick is very soft, pigmented and will slide around easily. It transfers like a normal lipstick. that being said I love this stuff. I wear matte liquid lipsticks ever day. It kills my lips and sometimes it's just nice to have a soft, slippery lipstick that feels amazing on. This stuff has its faults but their worth it if you're willing. Plus the applicator is AMAZING. It's like a flat triangle so it's easy to get the corners and Cupid's bow.""""]"",['pigmented and will slide around easily. It transfers like a normal lipstick']";;
"6,['4.0 out of 5 stars'],""['The lipstick does not stay on as long as the ad says it will, but it does stay on for quite a while. It stains your lips a little bit so it keeps the color lasting. Also, this product does not make my lips peel and that is something that I run into quite a bit with lipstick.']"",['The lipstick does not stay on as long as the ...']";;
"7,['4.0 out of 5 stars'],""['Product is alright, but does not work as well as other matte glosses.  I gave it 4 stars because although it is pretty, it came out a little bit darker than I expected and you do have to apply a few times throughout a typical day (depending).  I was hoping it would stay through eating or sipping my morning coffee and it does not.']"",""['It is so-so, not my favorite lip application.']""";;
8,['5.0 out of 5 stars'],['I saw this on lot less shelf so quickly grabbed it. I love matte lipsticks so I gave it a try and it turned out to be a good one. Better than hard matte lipsticks'],['Good one'];;
9,['5.0 out of 5 stars'],['I have a fair complexion with olive undertones and I loved the way this looked on me. The color is neutral enough I can wear it year round. I usually a lip crayon under it.'],['... have a fair complexion with olive undertones and I loved the way this looked on me'];;
"0,['2.0 out of 5 stars'],""[""""Honestly the formula is good, but the color is extremely off from photos/swatches online. Blushing Ambition is quite a bright light pink. Doesn't suit me/waste of money for me, too light.""""]"",['Shades not accurate']";;
1,['5.0 out of 5 stars'],['I think a lighter color would have been a better choice for me but I do like the product.'],['Five Stars'];;
2,['2.0 out of 5 stars'],['I was disappointed with this lipstick. It rubbed off easily and feathered horribly. I am returning it'],['Disappointed'];;
"3,['5.0 out of 5 stars'],""[""""Beautiful color, full coverage...takes a while to dry down, but it's beautiful and it smells great!""""]"",['Five Stars']";;
"4,['2.0 out of 5 stars'],""[""""The color wasn't what I though and doesn't look good on dark brown skin. Gave it to my little sister though and she loves it.""""]"",['Not for me']";;
5,['5.0 out of 5 stars'],['LOVE IT!!'],['Five Stars'];;
"6,['4.0 out of 5 stars'],""[""""It's like silk. Color is beautiful""""]"",['Four Stars']";;
7,['5.0 out of 5 stars'],['thumps up'],['defenetly my next buy'];;
